id,class
130392,1
130393,2
130395,1
130396,1
130397,2
130398,1
130399,2
130400,2
130401,1
130403,0
130404,1
130405,1
130406,2
130407,2
130408,1
130409,1
130410,1
130411,1
130412,1
130413,1
130414,1
130415,1
130416,0
130417,1
130418,1
130419,1
130420,1
130421,2
130422,0
130423,0
130424,2
130425,1
130426,2
130427,2
130428,2
130429,1
130430,1
130431,1
130432,1
130433,1
130434,1
130435,0
130436,1
130437,1
130438,2
130439,1
130440,1
130441,1
130442,1
130443,1
130444,0
130445,1
130446,1
130447,2
130448,1
130449,2
130450,2
130451,1
130474,1
130476,1
130489,1
130490,1
130499,0
130503,1
130505,1
130508,1
130514,0
130534,2
130558,0
130573,1
130580,1
130588,1
130595,1
130603,1
130628,2
130630,2
130635,1
130636,1
130644,1
130648,1
130650,2
130657,0
130663,0
130669,1
130670,1
130676,0
130677,1
130698,1
130707,0
130708,0
130716,1
130718,2
130719,2
130720,0
130721,2
130722,2
130723,1
130724,1
130725,1
130726,1
130727,1
130728,1
130729,2
130730,2
130731,1
130732,1
130733,1
130734,1
130736,0
130738,1
130739,1
130740,1
130741,1
130742,1
130743,1
130744,1
130745,1
130746,1
130747,1
130748,1
130749,1
130750,1
130751,1
130752,1
130753,2
130755,0
130756,1
130757,1
130758,1
130759,1
130760,2
130761,1
130762,1
130763,0
130764,1
130765,1
130766,1
130767,1
130768,1
130769,1
130770,2
130771,1
130772,0
130773,2
130774,1
130775,1
130776,1
130777,1
130778,2
130779,1
130780,0
130781,2
130782,2
130783,2
130784,1
130785,2
130786,1
130787,1
130788,1
130789,0
130790,1
130791,1
130792,0
130793,0
130794,2
130795,1
130796,1
130797,1
130798,1
130799,0
130800,0
130801,1
130802,0
130803,1
130804,1
130805,0
130806,0
130807,1
130808,1
130809,2
130810,0
130811,1
130812,1
130813,1
130814,2
130815,2
130816,1
130817,1
130818,1
130819,1
130820,2
130821,1
130822,1
130823,0
130824,1
130825,0
130826,1
130827,2
130828,2
130829,0
130830,0
130831,2
130832,1
130833,1
130834,0
130835,1
130836,1
130837,1
130838,1
130839,1
130840,1
130841,1
130842,0
130843,1
130844,1
130845,0
130846,2
130847,1
130849,1
130850,2
130851,1
130852,1
130853,1
130854,1
130855,1
130856,1
130857,1
130858,1
130859,1
130860,1
130861,2
130862,1
130863,0
130864,1
130865,2
130866,1
130867,1
130868,0
130869,2
130870,0
130871,1
130872,0
130873,1
130874,1
130875,1
130876,1
130877,1
130878,1
130879,1
130880,1
130881,1
130882,1
130883,1
130884,1
130886,2
130887,2
130888,1
130889,1
130890,1
130891,1
130892,0
130893,1
130894,1
130895,1
130896,0
130897,1
130898,1
130899,2
130900,0
130901,1
130902,1
130903,1
130904,1
130905,0
130906,0
130907,1
130908,0
130909,1
130910,2
130911,0
130912,1
130913,1
130914,1
130915,1
130916,0
130917,1
130918,1
130919,1
130920,1
130921,2
130922,1
130923,2
130924,1
130925,0
130926,1
130927,1
130928,1
130929,1
130930,1
130931,1
130932,1
130933,1
130934,1
130935,1
130936,1
130937,0
130938,1
130939,2
130940,1
130941,1
130942,2
131035,1
131418,1
131515,1
131523,1
131569,1
131572,1
131580,1
131616,1
131635,1
131650,2
131652,1
131653,2
131654,2
131655,1
131656,1
131657,1
131658,1
131659,1
131660,0
131661,1
131662,1
131663,1
131664,1
131665,1
131666,1
131667,1
131668,1
131669,1
131670,1
131671,1
131672,1
131673,1
131674,1
131675,1
131676,0
131677,2
131678,1
131679,2
131680,1
131681,1
131682,1
131683,1
131684,1
131685,1
131686,1
131687,0
131688,1
131689,0
131691,1
131693,1
131694,1
131695,1
131696,1
131697,1
131698,2
131699,0
131700,1
131701,1
131702,1
131703,1
131704,1
131705,1
131706,1
131707,2
131708,0
131709,2
131710,0
131711,0
131712,2
131713,1
131715,1
131716,1
131717,1
131718,2
131719,1
131720,0
131721,1
131722,1
131723,1
131724,2
131725,1
131726,1
131727,2
131728,2
131729,1
131730,1
131731,1
131732,1
131733,0
131734,1
131735,2
131736,2
131737,1
131738,1
131739,2
131740,1
131741,1
131742,1
131743,0
131744,0
131745,1
131746,2
131747,1
131748,0
131749,2
131750,1
131751,1
131752,1
131753,2
131754,1
131755,1
131756,0
131757,0
131758,1
131759,1
131760,0
131761,1
131762,1
131763,1
131764,0
131765,1
131766,1
131767,0
131768,1
131769,0
131770,1
131771,1
131773,1
131790,1
131806,0
131810,1
131819,0
131828,0
131839,1
131843,1
131874,1
131900,1
131909,1
131957,1
131975,1
132000,2
132001,1
132020,1
132029,2
132039,1
132066,2
132076,1
132078,2
132089,1
132091,1
132092,2
132093,2
132095,2
132096,1
132097,1
132098,2
132099,1
132100,1
132101,1
132102,2
132103,2
132104,1
132105,1
132106,1
132107,1
132108,1
132109,0
132110,2
132111,1
132112,2
132113,1
132114,2
132115,0
132116,1
132117,1
132118,1
132119,0
132120,1
132121,1
132122,1
132123,2
132124,2
132125,2
132126,1
132127,2
132128,2
132129,1
132130,2
132131,1
132133,1
132134,0
132135,1
132136,1
132137,1
132138,2
132139,2
132140,1
132141,0
132142,1
132143,2
132144,1
132145,1
132146,1
132147,1
132148,1
132149,0
132150,0
132151,1
132152,1
132153,1
132154,1
132155,1
132156,1
132157,1
132158,1
132159,1
132160,1
132161,1
132162,1
132163,1
132164,2
132165,2
132166,1
132167,2
132168,1
132169,1
132170,2
132171,1
132172,0
132173,1
132174,1
132175,1
132176,1
132177,1
132178,1
132179,1
132180,1
132181,1
132182,1
132183,2
132184,1
132185,1
132186,2
132187,1
132189,1
132190,0
132191,1
132192,1
132193,1
132194,1
132195,2
132196,1
132197,1
132198,1
132199,1
132200,0
132201,1
132202,0
132203,0
132204,1
132205,1
132206,1
132207,1
132208,1
132209,2
132210,0
132211,1
132213,1
132214,1
132215,1
132216,1
132217,1
132218,0
132219,1
132220,2
132221,0
132222,0
132223,1
132224,2
132225,2
132226,1
132227,1
132228,1
132229,0
132230,0
132231,2
132232,1
132233,2
132234,2
132235,1
132236,1
132237,1
132238,1
132239,0
132240,1
132241,1
132242,1
132243,1
132244,1
132245,2
132246,1
132247,1
132248,1
132249,1
132250,1
132251,1
132252,1
132253,1
132254,2
132255,1
132256,1
132257,1
132258,2
132259,1
132260,1
132261,0
132262,1
132263,1
132264,0
132265,0
132266,1
132267,1
132268,2
132269,1
132270,1
132271,1
132272,1
132273,2
132274,1
132275,1
132276,0
132277,0
132278,1
132279,1
132280,1
132281,1
132282,1
132283,1
132284,1
132285,2
132286,1
132287,2
132288,1
132289,1
132290,2
132291,1
132292,1
132293,1
132294,1
132295,1
132296,1
132297,1
132298,1
132299,1
132300,1
132301,2
132302,2
132303,1
132304,0
132305,1
132306,1
132307,1
132308,0
132309,2
132310,1
132311,0
132312,0
132313,1
132314,2
132315,1
132316,0
132317,0
132318,1
132319,1
132320,1
132321,0
132322,1
132323,0
132324,2
132325,1
132326,2
132327,1
132328,0
132329,2
132330,1
132331,0
132332,1
132333,2
132334,2
132335,1
132336,1
132337,1
132338,2
132339,1
132340,1
132341,1
132643,2
132738,1
132781,0
132859,0
132877,2
132923,1
132931,1
132932,1
132934,1
132947,2
132953,2
132986,1
132992,0
132997,1
133001,1
133002,1
133003,0
133004,1
133005,1
133006,1
133007,1
133008,1
133009,0
133010,1
133011,2
133012,1
133013,2
133014,2
133015,0
133016,1
133017,1
133018,1
133019,0
133020,1
133021,1
133022,1
133023,2
133024,1
133025,1
133026,0
133027,1
133028,1
133029,1
133030,1
133031,0
133032,0
133033,0
133034,1
133035,1
133036,1
133037,1
133038,0
133039,1
133040,1
133041,1
133042,1
133044,1
133045,1
133046,2
133047,1
133048,1
133049,1
133050,1
133051,2
133052,1
133053,1
133054,1
133055,1
133056,1
133057,2
133058,1
133059,1
133060,1
133061,1
133062,2
133063,0
133064,1
133065,0
133066,1
133067,1
133068,1
133069,1
133070,1
133071,1
133072,2
133073,0
133074,0
133075,1
133076,0
133077,1
133078,1
133079,0
133080,0
133081,1
133082,0
133083,1
133084,1
133085,1
133086,0
133087,1
133088,1
133089,2
133090,1
133091,1
133092,1
133093,1
133094,1
133095,0
133099,1
133100,1
133101,1
133102,1
133103,2
133104,2
133105,2
133106,0
133107,1
133108,2
133109,1
133110,1
133111,2
133112,1
133113,1
133114,1
133115,1
133116,0
133117,1
133118,1
133119,0
133121,1
133122,2
133123,2
133124,2
133125,1
133126,1
133127,2
133133,1
133138,0
133144,0
133146,1
133150,0
133157,1
133183,0
133188,1
133213,1
133235,0
133240,2
133263,1
133274,0
133285,1
133291,1
133293,1
133298,0
133321,1
133324,1
133325,2
133327,1
133332,1
133339,1
133341,1
133344,2
133357,1
133379,1
133386,1
133393,1
133394,1
133395,0
133397,2
133398,1
133399,0
133400,1
133401,1
133403,0
133405,1
133406,2
133408,1
133409,1
133410,1
133411,1
133412,0
133413,1
133414,1
133417,1
133418,2
133419,2
133420,1
133421,1
133422,1
133423,1
133424,0
133426,1
133427,0
133428,1
133429,2
133431,2
133432,1
133433,1
133434,2
133435,0
133436,1
133437,1
133438,1
133439,1
133440,2
133441,1
133442,2
133443,1
133444,1
133445,0
133446,1
133448,2
133449,0
133450,1
133452,1
133453,1
133454,1
133455,0
133456,2
133457,0
133458,1
133459,2
133460,2
133461,1
133462,1
133463,2
133464,1
133465,1
133466,1
133467,2
133468,1
133469,1
133470,0
133471,0
133472,1
133473,1
133474,1
133475,1
133476,1
133477,1
133478,0
133479,2
133480,1
133481,2
133482,1
133483,1
133484,1
133485,1
133486,1
133487,1
133488,1
133489,1
133490,1
133491,2
133492,2
133493,1
133494,1
133495,0
133496,1
133497,1
133498,1
133499,1
133500,1
133501,2
133502,1
133503,1
133504,2
133505,0
133506,1
133508,1
133509,1
133510,0
133511,1
133512,1
133513,0
133514,2
133515,1
133516,2
133517,1
133518,1
133519,1
133520,0
133521,2
133522,1
133523,1
133524,1
133525,1
133526,1
133527,1
133528,0
133529,1
133530,1
133531,0
133532,1
133533,1
133534,2
133536,1
133537,0
133538,2
133539,0
133540,2
133541,1
133542,1
133543,2
133544,0
133545,1
133546,2
133547,0
133548,2
133549,1
133550,2
133551,1
133552,1
133553,1
133554,0
133555,1
133556,1
133557,1
133558,1
133559,0
133560,1
133561,1
133562,2
133563,0
133564,1
133565,1
133566,1
133567,0
133568,0
133569,0
133570,1
133571,0
133572,0
133573,1
133574,1
133575,1
133576,1
133577,0
133578,0
133579,1
133580,0
133581,1
133582,1
133583,1
133584,1
133585,1
133586,2
133587,0
133588,2
133589,2
133590,1
133591,2
133592,1
133593,1
133594,1
133595,1
133596,1
133597,1
133598,0
133599,0
133600,2
133601,1
133602,2
133603,1
133604,1
133605,2
133606,2
133607,1
133608,1
133609,1
133610,1
133611,0
133612,1
133613,1
133614,2
133615,1
133616,2
133618,2
133619,2
133620,1
133621,2
133622,2
133623,1
133624,1
133625,2
133626,1
133627,2
133628,1
133629,1
133630,0
133631,1
133632,2
133633,0
133634,1
133635,1
133636,1
134015,0
134092,0
134117,1
134190,1
134197,1
134250,2
134259,1
134277,2
134279,1
134282,1
134288,0
134296,0
134301,0
134315,1
134317,0
134319,1
134321,1
134324,1
134337,1
134342,1
134345,1
134346,1
134349,1
134350,1
134351,2
134353,0
134354,1
134355,0
134356,1
134357,1
134358,0
134359,1
134360,1
134361,1
134362,1
134363,2
134364,0
134365,0
134366,1
134367,2
134368,1
134369,1
134370,2
134371,0
134372,1
134373,1
134374,2
134375,1
134376,1
134377,1
134378,1
134379,1
134380,2
134381,1
134382,1
134383,2
134384,1
134385,1
134386,1
134387,2
134388,1
134390,1
134391,2
134392,0
134393,1
134394,1
134396,2
134397,2
134398,1
134399,1
134400,0
134401,2
134403,1
134404,1
134405,1
134406,0
134407,0
134408,1
134409,0
134410,1
134411,1
134412,2
134413,0
134414,1
134415,1
134416,2
134417,1
134418,1
134419,1
134420,1
134421,1
134422,1
134423,2
134424,0
134425,2
134426,1
134427,1
134428,2
134429,1
134430,1
134431,1
134432,0
134433,1
134434,2
134435,2
134436,1
134437,2
134438,1
134439,2
134440,0
134441,1
134442,1
134443,2
134444,1
134445,2
134446,1
134447,1
134448,1
134449,2
134450,1
134451,1
134452,1
134453,1
134454,0
134455,1
134456,1
134457,0
134458,1
134459,1
134460,1
134461,1
134462,1
134463,0
134464,1
134465,0
134466,2
134467,0
134468,2
134469,1
134477,1
134479,1
134481,1
134492,2
134494,0
134500,1
134506,1
134507,1
134512,1
134524,1
134535,1
134571,1
134582,1
134584,1
134601,1
134618,1
134655,1
134670,1
134684,1
134691,2
134701,1
134702,1
134713,0
134714,0
134715,1
134716,2
134717,0
134718,2
134719,1
134722,1
134723,0
134724,1
134725,1
134726,1
134727,1
134728,0
134729,1
134730,1
134731,1
134732,1
134733,1
134735,1
134736,0
134737,1
134738,1
134739,1
134740,2
134742,1
134743,1
134744,1
134745,2
134746,1
134747,2
134748,1
134749,0
134750,1
134751,2
134752,1
134753,1
134754,0
134755,2
134756,1
134757,1
134758,1
134759,0
134760,1
134761,0
134762,0
134763,1
134765,1
134766,1
134767,1
134768,1
134769,1
134770,2
134771,1
134772,2
134774,0
134775,0
134776,0
134777,2
134778,2
134779,1
134781,1
134782,1
134783,1
134784,1
134785,1
134786,2
134787,1
134788,2
134789,1
134790,1
134791,1
134792,1
134793,1
134794,1
134795,1
134796,1
134797,0
134798,0
134799,1
134800,1
134801,2
134802,1
134803,0
134804,1
134805,0
134806,1
134807,1
134808,1
134809,0
134810,0
134811,0
134812,1
134813,0
134814,1
134815,1
134816,1
134817,1
134818,1
134819,1
134820,2
134821,1
134822,1
134823,1
134824,1
134825,1
134826,1
134827,1
134828,0
134829,1
134830,0
134831,1
134832,2
134833,1
134834,2
134835,1
134836,0
134837,1
134838,1
134839,1
134840,2
134841,1
134842,1
134843,1
134844,2
134845,1
134846,1
134847,0
134848,2
134849,1
134850,0
134851,2
134852,1
134853,1
134854,1
134855,0
134856,0
134857,1
134858,1
134859,0
134860,1
134861,0
134862,2
134863,1
134864,1
134865,0
134866,1
134867,1
134868,1
134869,1
134870,1
134871,1
134872,0
134873,1
134874,0
134875,2
134876,1
134878,1
134879,1
134880,1
134881,1
134882,0
134883,1
134884,1
134885,1
134886,2
134887,1
134888,1
134889,0
134890,0
134891,2
134892,1
134893,0
134894,1
134895,2
134896,1
134897,1
134898,1
134899,1
134900,1
134901,1
134902,0
134903,1
134904,1
134905,1
134906,1
134907,2
134908,1
134909,1
134910,0
134911,2
134913,1
134914,2
134915,1
134916,1
134917,2
134918,1
134919,1
134920,1
134921,1
134922,1
134923,0
134924,1
134925,1
134926,2
134927,1
134928,1
134929,0
134930,2
134931,1
134932,1
134933,1
134934,1
134935,1
134936,1
134937,0
134938,2
134939,0
134940,2
134941,1
134942,0
134943,2
134944,2
134945,1
134946,1
134947,1
134948,2
134949,1
134950,1
134951,1
134952,1
134953,1
134954,1
134955,1
134956,0
134957,1
134958,1
134959,1
134960,1
134961,0
134962,1
134963,1
134964,2
134965,0
134966,0
135371,1
135412,1
135461,1
135477,2
135483,1
135521,1
135558,1
135585,2
135605,1
135612,1
135618,1
135621,1
135622,1
135623,1
135624,0
135625,1
135626,0
135627,2
135628,1
135629,0
135631,1
135632,2
135633,1
135634,1
135635,1
135636,1
135637,1
135638,2
135639,2
135640,1
135641,0
135643,2
135644,1
135645,2
135646,1
135647,0
135648,1
135649,1
135650,1
135651,1
135652,1
135653,1
135654,1
135655,0
135656,1
135657,1
135658,2
135659,2
135660,1
135661,1
135662,1
135663,1
135664,2
135665,2
135666,0
135668,1
135669,1
135670,1
135671,1
135672,2
135673,1
135674,1
135675,2
135676,1
135677,0
135678,1
135679,0
135680,1
135681,2
135682,1
135683,2
135684,1
135685,1
135686,0
135687,0
135689,1
135691,1
135692,2
135693,1
135694,1
135695,2
135696,1
135697,0
135698,2
135699,1
135700,1
135701,0
135702,1
135703,1
135704,1
135705,0
135706,1
135707,1
135708,1
135709,1
135710,1
135711,2
135712,2
135713,0
135714,1
135715,1
135716,0
135717,0
135718,1
135719,2
135720,1
135721,2
135722,0
135723,1
135724,0
135725,1
135726,1
135727,0
135728,1
135729,1
135730,1
135731,2
135732,1
135733,2
135734,2
135735,1
135754,1
135758,1
135765,1
135769,2
135786,1
135796,1
135797,1
135800,1
135814,2
135825,0
135836,1
135838,1
135854,1
135862,2
135867,0
135876,1
135892,1
135928,1
135929,2
135931,2
135940,1
135950,1
135983,1
135989,1
135992,1
136004,1
136006,2
136007,1
136009,1
136010,1
136012,1
136013,0
136014,0
136015,1
136016,2
136017,0
136018,1
136020,1
136021,1
136022,0
136023,1
136024,0
136025,0
136026,1
136027,2
136028,1
136029,2
136030,1
136031,2
136033,2
136035,1
136036,2
136038,1
136040,1
136041,2
136042,1
136043,1
136044,1
136045,1
136046,1
136047,1
136048,1
136049,2
136050,0
136051,0
136052,1
136054,1
136055,1
136056,0
136057,1
136058,1
136059,1
136060,1
136061,2
136062,1
136063,1
136064,1
136065,2
136066,1
136067,1
136068,0
136069,1
136070,2
136071,1
136072,1
136073,1
136074,2
136075,1
136076,1
136077,2
136078,1
136080,0
136081,2
136082,1
136083,1
136084,1
136085,1
136086,1
136087,1
136088,2
136089,0
136090,1
136091,1
136092,2
136093,1
136094,0
136095,1
136096,0
136097,2
136098,1
136099,1
136100,2
136101,0
136102,2
136103,1
136104,1
136105,1
136106,2
136107,2
136108,1
136109,1
136110,1
136111,1
136112,1
136113,2
136114,0
136115,1
136116,1
136117,1
136118,1
136119,1
136120,0
136121,1
136122,1
136123,1
136124,1
136125,1
136126,0
136128,2
136129,1
136130,0
136131,2
136132,1
136133,2
136134,2
136135,1
136136,0
136137,2
136138,2
136139,1
136140,0
136141,2
136142,1
136143,1
136144,2
136145,1
136146,1
136147,1
136148,1
136149,1
136150,2
136151,1
136152,1
136153,1
136154,1
136155,1
136156,1
136157,0
136158,0
136159,1
136160,1
136161,1
136162,2
136163,0
136164,1
136165,1
136166,1
136167,1
136168,1
136170,1
136171,2
136172,1
136173,2
136174,1
136175,0
136176,2
136177,2
136178,2
136179,1
136180,1
136181,1
136182,1
136183,0
136184,0
136185,1
136186,1
136187,1
136188,1
136189,1
136190,2
136191,1
136192,1
136193,1
136194,1
136195,1
136196,1
136197,1
136198,0
136199,1
136200,1
136201,2
136202,1
136203,1
136204,1
136205,1
136206,1
136207,1
136208,1
136209,1
136210,1
136211,1
136212,0
136213,1
136214,0
136215,1
136216,1
136217,1
136218,1
136219,1
136220,2
136221,2
136222,2
136223,0
136224,1
136225,1
136226,2
136227,2
136228,1
136229,0
136230,1
136231,1
136232,1
136233,1
136234,0
136235,0
136236,0
136237,1
136238,2
136239,1
136240,2
136241,1
136242,1
136573,1
136767,1
136773,1
136781,1
136784,1
136808,1
136810,2
136826,2
136831,2
136838,1
136849,0
136872,1
136886,1
136893,0
136899,1
136902,1
136907,1
136910,1
136912,1
136913,2
136915,2
136916,1
136917,1
136918,1
136919,2
136920,1
136922,1
136923,0
136925,1
136927,1
136928,1
136929,0
136930,1
136931,1
136932,1
136933,0
136934,2
136935,2
136936,1
136937,1
136938,1
136939,0
136940,2
136941,1
136942,1
136943,1
136944,0
136945,1
136946,1
136947,2
136948,1
136949,1
136950,1
136951,1
136952,1
136953,2
136954,1
136955,0
136956,1
136957,1
136958,1
136959,1
136960,1
136961,1
136962,1
136963,1
136964,1
136965,1
136966,1
136967,2
136968,2
136969,1
136970,1
136971,1
136972,2
136973,1
136974,1
136975,1
136976,0
136977,1
136978,2
136979,1
136980,1
136981,1
136982,1
136983,1
136984,0
136985,1
136986,0
136987,1
136988,0
136989,1
136990,0
136991,1
136992,0
136993,2
136994,2
136995,1
136996,1
136997,1
136998,1
136999,0
137000,1
137001,2
137002,1
137003,1
137004,1
137005,1
137006,1
137007,2
137008,1
137009,2
137010,1
137011,1
137012,0
137013,0
137014,1
137015,1
137016,1
137017,0
137018,1
137019,1
137020,1
137021,1
137022,0
137023,1
137024,2
137025,1
137026,1
137027,1
137028,2
137029,2
137030,1
137031,1
137032,1
137033,1
137034,0
137035,2
137036,2
137037,0
137038,1
137039,2
137040,1
137042,2
137043,1
137044,0
137045,2
137046,1
137055,1
137064,1
137070,0
137072,1
137088,1
137119,1
137124,1
137134,2
137141,2
137156,1
137163,1
137182,2
137199,1
137207,1
137225,1
137244,1
137246,1
137275,2
137276,1
137288,1
137291,1
137302,2
137303,1
137304,1
137305,1
137306,1
137308,1
137309,1
137310,2
137311,2
137312,2
137313,1
137314,0
137315,1
137317,1
137318,2
137319,0
137321,1
137322,0
137323,1
137324,1
137325,1
137326,0
137327,1
137328,1
137330,2
137331,1
137332,1
137333,1
137334,2
137335,1
137336,1
137337,1
137338,1
137339,1
137340,1
137341,1
137342,1
137343,1
137344,0
137345,0
137346,1
137347,2
137348,2
137349,1
137350,0
137351,0
137352,1
137353,1
137354,2
137356,1
137357,1
137358,1
137359,1
137360,2
137361,1
137362,2
137363,0
137364,1
137365,0
137366,1
137367,2
137368,1
137369,1
137370,0
137371,1
137372,1
137373,1
137374,1
137375,1
137376,1
137377,1
137378,1
137379,2
137380,2
137381,1
137382,0
137383,0
137384,1
137385,1
137386,1
137387,1
137388,1
137389,1
137390,1
137391,1
137392,1
137393,2
137394,1
137395,1
137396,1
137397,1
137398,1
137399,0
137400,0
137401,1
137402,1
137403,0
137404,1
137405,1
137406,1
137407,0
137408,1
137409,2
137410,1
137411,1
137412,1
137413,1
137414,1
137415,1
137416,2
137417,0
137418,0
137419,1
137420,1
137421,1
137422,1
137423,1
137424,0
137425,2
137426,1
137427,0
137428,1
137429,1
137430,1
137431,0
137432,1
137433,1
137434,0
137435,2
137436,1
137437,1
137438,1
137439,1
137440,1
137441,1
137442,2
137443,1
137444,1
137445,1
137446,0
137447,1
137448,1
137449,1
137451,1
137453,2
137454,1
137455,2
137456,1
137457,1
137458,1
137459,0
137460,1
137461,0
137462,1
137463,1
137464,1
137465,1
137466,1
137467,2
137468,1
137471,0
137472,1
137473,1
137474,0
137475,1
137476,2
137477,1
137478,1
137479,0
137480,0
137481,1
137482,0
137483,1
137484,1
137485,1
137486,1
137487,1
137488,2
137489,1
137490,1
137491,1
137492,1
137493,1
137494,0
137495,1
137496,1
137497,0
137498,1
137499,2
137500,1
137501,1
137502,1
137503,2
137504,1
137505,2
137506,1
137507,1
137508,1
137509,1
137510,2
137511,1
137512,0
137513,1
137514,0
137515,1
137516,1
137517,1
137518,0
137519,1
137520,1
137521,1
137522,1
137523,2
137524,0
137525,1
137526,1
137527,1
137528,2
137529,1
137530,1
137531,1
137532,2
137533,2
137534,1
137535,1
138002,1
138041,1
138054,1
138063,2
138161,0
138166,1
138174,1
138181,2
138189,1
138246,1
138248,2
138250,1
138252,0
138253,2
138254,1
138255,1
138256,1
138257,1
138258,1
138259,1
138260,0
138261,1
138262,1
138263,0
138264,1
138265,2
138266,1
138267,1
138268,1
138269,1
138270,0
138271,1
138272,1
138273,1
138274,1
138275,1
138276,1
138277,1
138278,1
138279,2
138280,2
138281,1
138282,1
138283,0
138284,1
138285,2
138286,1
138287,0
138288,0
138289,2
138290,1
138291,1
138292,1
138293,1
138294,0
138295,1
138296,1
138298,1
138299,0
138300,0
138301,0
138302,1
138303,1
138304,1
138305,1
138306,1
138307,1
138308,2
138309,1
138310,1
138311,0
138313,1
138314,0
138316,1
138317,1
138318,0
138319,2
138320,1
138321,2
138322,2
138323,1
138324,1
138325,1
138327,1
138328,1
138329,0
138330,1
138331,0
138332,1
138333,1
138334,1
138335,1
138336,2
138337,2
138338,0
138339,1
138340,1
138341,1
138342,2
138343,1
138344,2
138345,1
138346,1
138347,0
138348,0
138349,1
138350,2
138351,1
138352,1
138353,1
138354,1
138355,1
138356,1
138357,1
138358,0
138359,1
138360,1
138361,0
138362,1
138363,1
138365,0
138366,1
138367,1
138368,1
138369,2
138370,1
138371,1
138372,1
138373,1
138374,1
138376,1
138377,0
138378,1
138380,1
138383,1
138388,1
138393,1
138415,1
138421,0
138425,0
138434,2
138440,1
138441,1
138451,0
138455,1
138458,1
138459,1
138468,1
138469,1
138499,1
138521,1
138564,1
138566,1
138567,1
138570,1
138574,1
138578,1
138592,1
138612,1
138625,1
138630,0
138632,1
138644,1
138655,2
138673,1
138683,2
138684,1
138685,0
138686,1
138687,1
138688,0
138689,1
138690,1
138691,0
138692,1
138693,1
138695,1
138696,1
138697,0
138698,1
138699,1
138700,0
138702,2
138703,1
138704,0
138705,1
138706,1
138707,1
138708,1
138709,1
138711,1
138712,1
138713,1
138714,1
138715,1
138716,2
138717,1
138718,1
138719,1
138720,1
138721,1
138722,1
138723,0
138724,2
138725,1
138726,1
138727,1
138728,0
138729,1
138730,1
138731,2
138732,0
138733,1
138734,1
138735,1
138736,0
138737,0
138738,1
138739,1
138741,0
138742,1
138743,0
138744,1
138745,1
138746,2
138747,1
138748,2
138749,1
138750,1
138751,1
138753,0
138754,1
138755,1
138756,1
138757,1
138758,0
138759,1
138760,2
138761,2
138762,2
138763,1
138764,1
138765,2
138766,2
138767,1
138768,1
138769,1
138770,0
138771,1
138772,0
138773,2
138774,2
138775,1
138776,0
138777,1
138778,1
138779,0
138780,2
138781,1
138782,1
138783,0
138785,1
138786,1
138787,2
138788,1
138789,2
138790,1
138791,1
138792,2
138793,0
138794,1
138795,1
138796,1
138797,1
138798,2
138799,1
138800,2
138801,1
138802,1
138803,1
138804,1
138805,1
138807,0
138808,1
138809,2
138810,1
138811,1
138812,1
138813,1
138814,2
138815,1
138816,1
138817,2
138818,2
138819,2
138820,1
138821,1
138822,1
138823,1
138824,1
138825,1
138826,0
138827,1
138828,1
138829,1
138830,0
138831,1
138832,0
138833,1
138834,1
138835,0
138836,1
138837,1
138838,1
138839,1
138840,2
138841,2
138842,1
138843,0
138844,1
138845,1
138846,1
138847,1
138848,1
138849,1
138850,1
138851,1
138852,1
138853,1
138854,2
138855,1
138856,1
138857,0
138858,0
138859,1
138860,1
138861,1
138862,1
138863,1
138864,2
138865,2
138866,0
138867,2
138868,0
138869,1
138870,2
138871,1
138872,1
138873,1
138874,1
138875,1
138876,2
138877,1
138878,1
138879,1
138880,1
138881,1
138882,1
138883,1
138884,2
138885,1
138886,1
138887,2
138888,2
138889,0
138890,1
138891,1
138892,2
138893,1
139248,1
139307,2
139367,1
139389,1
139415,1
139454,0
139470,2
139472,1
139473,1
139478,1
139491,1
139499,1
139525,0
139547,1
139551,1
139554,0
139559,2
139563,0
139564,2
139565,0
139566,1
139567,1
139568,0
139569,2
139570,0
139571,2
139572,2
139573,2
139574,2
139575,1
139576,2
139577,1
139578,1
139579,0
139580,0
139582,2
139583,1
139584,1
139585,1
139586,1
139587,1
139588,1
139589,1
139590,1
139591,1
139592,0
139593,1
139594,1
139595,1
139596,1
139597,1
139599,1
139600,1
139603,1
139604,0
139605,2
139606,1
139607,1
139608,2
139609,2
139610,1
139611,1
139612,1
139614,1
139615,0
139616,0
139617,0
139618,2
139619,1
139620,1
139621,1
139622,1
139623,1
139624,2
139625,1
139626,1
139627,1
139628,1
139629,1
139630,0
139631,1
139632,2
139633,2
139634,2
139635,1
139636,0
139637,1
139638,2
139639,1
139640,0
139641,1
139642,1
139643,1
139644,1
139645,1
139646,1
139647,1
139648,1
139649,2
139650,2
139651,1
139652,2
139653,2
139654,1
139655,1
139656,0
139657,1
139658,1
139659,2
139662,1
139663,1
139664,1
139665,2
139666,1
139667,0
139669,1
139670,1
139671,1
139672,1
139673,1
139674,1
139675,2
139676,1
139677,2
139678,2
139679,1
139680,0
139681,1
139682,2
139688,1
139689,1
139690,2
139693,0
139694,1
139701,1
139757,0
139766,2
139773,1
139774,1
139778,1
139798,1
139817,2
139857,2
139858,1
139866,2
139875,1
139877,2
139885,1
139894,2
139895,1
139897,1
139908,1
139920,1
139940,1
139945,1
