,id,class
43762,153008,1
43763,153010,1
43764,153011,1
43765,153021,1
43766,153025,1
43767,153026,1
43768,153028,1
43769,153038,1
43770,153041,1
43771,153054,1
43772,153072,1
43773,153115,1
43774,153122,1
43775,153125,2
43776,153128,1
43777,153130,1
43778,153159,2
43779,153162,1
43780,153172,0
43781,153173,2
43782,153187,1
43783,153190,1
43784,153228,1
43785,153242,2
43786,153251,1
43787,153254,1
43788,153257,1
43789,153258,0
43790,153259,1
43791,153260,1
43792,153262,2
43793,153263,2
43794,153264,1
43795,153265,1
43796,153267,1
43797,153268,1
43798,153269,1
43799,153270,1
43800,153271,2
43801,153272,1
43802,153273,2
43803,153274,1
43804,153275,1
43805,153276,2
43806,153277,1
43807,153278,1
43808,153281,1
43809,153283,1
43810,153284,1
43811,153285,1
43812,153286,1
43813,153287,0
43814,153288,0
43815,153289,1
43816,153290,0
43817,153291,2
43818,153292,1
43819,153293,0
43820,153294,1
43821,153295,1
43822,153296,1
43823,153297,2
43824,153298,1
43825,153299,1
43826,153300,1
43827,153301,2
43828,153302,1
43829,153303,2
43830,153304,2
43831,153305,2
43832,153306,1
43833,153307,0
43834,153308,0
43835,153309,1
43836,153310,1
43837,153311,2
43838,153312,0
43839,153313,0
43840,153314,1
43841,153315,1
43842,153316,2
43843,153317,1
43844,153318,1
43845,153319,1
43846,153320,1
43847,153322,2
43848,153323,2
43849,153324,0
43850,153325,1
43851,153326,1
43852,153327,1
43853,153328,1
43854,153330,1
43855,153331,1
43856,153332,0
43857,153333,1
43858,153334,1
43859,153335,1
43860,153336,1
43861,153337,2
43862,153338,1
43863,153339,1
43864,153341,1
43865,153342,1
43866,153343,1
43867,153344,1
43868,153345,0
43869,153346,2
43870,153347,1
43871,153348,1
43872,153349,1
43873,153350,1
43874,153351,1
43875,153352,1
43876,153353,1
43877,153354,0
43878,153355,1
43879,153356,2
43880,153357,1
43881,153358,1
43882,153359,1
43883,153360,1
43884,153361,1
43885,153362,2
43886,153363,1
43887,153364,1
43888,153365,1
43889,153366,2
43890,153367,1
43891,153368,1
43892,153369,1
43893,153370,1
43894,153371,1
43895,153372,1
43896,153373,2
43897,153374,1
43898,153375,0
43899,153376,1
43900,153377,1
43901,153378,0
43902,153379,1
43903,153380,1
43904,153381,1
43905,153382,1
43906,153383,1
43907,153384,1
43908,153385,1
43909,153386,1
43910,153387,1
43911,153388,1
43912,153389,0
43913,153390,2
43914,153391,1
43915,153392,1
43916,153393,1
43917,153394,0
43918,153395,1
43919,153396,1
43920,153397,1
43921,153398,0
43922,153399,1
43923,153400,1
43924,153401,2
43925,153402,1
43926,153403,0
43927,153404,0
43928,153405,1
43929,153406,1
43930,153407,2
43931,153408,0
43932,153409,1
43933,153410,1
43934,153411,1
43935,153412,0
43936,153413,1
43937,153414,1
43938,153415,1
43939,153416,1
43940,153417,2
43941,153418,1
43942,153419,1
43943,153420,1
43944,153421,1
43945,153422,1
43946,153423,2
43947,153424,0
43948,153425,1
43949,153426,1
43950,153427,1
43951,153428,1
43952,153429,0
43953,153430,2
43954,153431,1
43955,153432,1
43956,153433,1
43957,153434,1
43958,153435,1
43959,153436,1
43960,153437,2
43961,153438,2
43962,153439,1
43963,153440,2
43964,153441,0
43965,153442,1
43966,153443,1
43967,153444,1
43968,153445,1
43969,153446,0
43970,153447,2
43971,153448,2
43972,153449,1
43973,153450,1
43974,153451,1
43975,153452,1
43976,153453,0
43977,153454,0
43978,153455,2
43979,153456,1
43980,153457,0
43981,153458,0
43982,153459,1
43983,153460,1
43984,153461,2
43985,153462,2
43986,153463,0
43987,153464,1
43988,153465,2
43989,153466,1
43990,153467,1
43991,153468,1
43992,153469,0
43993,153470,1
43994,153471,2
43995,153472,1
43996,153473,2
43997,153474,2
43998,153475,0
43999,153476,1
44000,153477,1
44001,153478,0
44002,153479,0
44003,153480,1
44004,153481,1
44005,153482,1
44006,153483,0
44007,153484,2
44008,153485,1
44009,153486,0
44010,153487,1
44011,153488,1
44012,153489,0
44013,153490,1
44014,153491,0
44015,153492,2
44016,153493,1
44017,153494,1
44018,153495,1
44019,153496,2
44020,153497,1
44021,153833,1
44022,153874,0
44023,153986,1
44024,154053,1
44025,154055,1
44026,154056,1
44027,154077,1
44028,154082,1
44029,154089,1
44030,154106,1
44031,154114,1
44032,154122,0
44033,154133,2
44034,154150,1
44035,154151,1
44036,154160,1
44037,154162,1
44038,154172,1
44039,154174,1
44040,154175,1
44041,154178,1
44042,154179,1
44043,154180,1
44044,154181,1
44045,154182,1
44046,154183,0
44047,154184,1
44048,154185,1
44049,154186,0
44050,154187,2
44051,154188,0
44052,154189,1
44053,154190,1
44054,154191,1
44055,154192,1
44056,154193,1
44057,154194,0
44058,154195,0
44059,154196,1
44060,154197,1
44061,154198,1
44062,154199,0
44063,154200,2
44064,154201,1
44065,154202,2
44066,154203,0
44067,154204,1
44068,154206,1
44069,154207,1
44070,154208,1
44071,154209,1
44072,154210,1
44073,154211,1
44074,154212,0
44075,154213,1
44076,154214,1
44077,154215,0
44078,154216,2
44079,154217,1
44080,154218,1
44081,154219,1
44082,154220,1
44083,154221,2
44084,154222,1
44085,154223,1
44086,154224,1
44087,154225,0
44088,154227,2
44089,154228,1
44090,154229,1
44091,154230,1
44092,154231,1
44093,154232,1
44094,154233,1
44095,154234,1
44096,154235,1
44097,154236,1
44098,154237,1
44099,154238,1
44100,154239,1
44101,154240,1
44102,154241,2
44103,154242,1
44104,154243,1
44105,154244,1
44106,154246,1
44107,154247,1
44108,154248,1
44109,154249,1
44110,154250,2
44111,154251,1
44112,154252,2
44113,154254,2
44114,154255,1
44115,154256,1
44116,154257,1
44117,154258,1
44118,154259,1
44119,154260,1
44120,154261,2
44121,154263,1
44122,154264,1
44123,154265,1
44124,154266,1
44125,154267,1
44126,154268,2
44127,154269,1
44128,154270,0
44129,154271,1
44130,154272,1
44131,154273,1
44132,154275,1
44133,154276,0
44134,154277,1
44135,154278,1
44136,154279,1
44137,154280,1
44138,154281,1
44139,154282,2
44140,154283,2
44141,154284,1
44142,154285,1
44143,154286,2
44144,154287,1
44145,154288,0
44146,154289,0
44147,154290,0
44148,154291,1
44149,154292,1
44150,154293,1
44151,154302,1
44152,154306,2
44153,154338,1
44154,154348,1
44155,154356,2
44156,154357,1
44157,154358,0
44158,154362,1
44159,154369,1
44160,154375,1
44161,154378,1
44162,154384,1
44163,154400,1
44164,154402,1
44165,154414,1
44166,154415,1
44167,154426,1
44168,154430,1
44169,154457,1
44170,154470,1
44171,154478,1
44172,154479,1
44173,154510,1
44174,154522,0
44175,154526,1
44176,154533,1
44177,154536,2
44178,154544,1
44179,154547,1
44180,154549,1
44181,154552,1
44182,154554,1
44183,154555,1
44184,154559,1
44185,154564,1
44186,154566,1
44187,154567,1
44188,154571,1
44189,154593,1
44190,154594,1
44191,154595,0
44192,154596,1
44193,154597,1
44194,154599,1
44195,154600,2
44196,154601,0
44197,154602,0
44198,154603,1
44199,154604,1
44200,154605,2
44201,154607,1
44202,154608,0
44203,154609,1
44204,154610,1
44205,154611,0
44206,154612,1
44207,154613,1
44208,154614,1
44209,154615,2
44210,154616,1
44211,154617,1
44212,154619,1
44213,154620,1
44214,154621,2
44215,154622,1
44216,154623,1
44217,154624,2
44218,154625,1
44219,154626,2
44220,154627,1
44221,154628,1
44222,154629,1
44223,154630,1
44224,154631,1
44225,154632,1
44226,154633,1
44227,154634,2
44228,154635,1
44229,154636,1
44230,154637,1
44231,154638,0
44232,154639,2
44233,154640,1
44234,154641,2
44235,154642,2
44236,154643,1
44237,154644,2
44238,154645,2
44239,154646,2
44240,154647,0
44241,154648,1
44242,154649,1
44243,154650,1
44244,154651,2
44245,154652,1
44246,154653,1
44247,154654,2
44248,154655,1
44249,154656,1
44250,154657,2
44251,154658,2
44252,154659,1
44253,154660,1
44254,154661,0
44255,154662,1
44256,154663,1
44257,154664,1
44258,154665,1
44259,154666,1
44260,154667,1
44261,154668,1
44262,154669,0
44263,154670,1
44264,154671,1
44265,154672,1
44266,154673,1
44267,154674,1
44268,154675,1
44269,154677,2
44270,154678,0
44271,154679,0
44272,154680,1
44273,154681,1
44274,154682,0
44275,154683,1
44276,154684,1
44277,154685,1
44278,154686,1
44279,154687,1
44280,154688,1
44281,154689,1
44282,154690,2
44283,154691,1
44284,154692,1
44285,154693,1
44286,154694,0
44287,154695,2
44288,154696,1
44289,154697,1
44290,154698,1
44291,154699,1
44292,154700,0
44293,154701,1
44294,154702,1
44295,154703,1
44296,154704,1
44297,154705,0
44298,154706,1
44299,154707,1
44300,154708,1
44301,154709,1
44302,154710,1
44303,154711,1
44304,154712,1
44305,154713,1
44306,154714,1
44307,154715,1
44308,154716,1
44309,154717,1
44310,154718,1
44311,154719,1
44312,154720,1
44313,154721,1
44314,154722,1
44315,154723,1
44316,154724,0
44317,154725,1
44318,154726,1
44319,154727,1
44320,154728,1
44321,154729,0
44322,154730,1
44323,154731,2
44324,154732,0
44325,154733,1
44326,154734,1
44327,154735,2
44328,154736,1
44329,154737,1
44330,154738,1
44331,154739,1
44332,154740,1
44333,154741,0
44334,154742,1
44335,154743,0
44336,154744,1
44337,154745,0
44338,154746,1
44339,154747,2
44340,154748,1
44341,154749,1
44342,154750,1
44343,154751,0
44344,154752,2
44345,154753,2
44346,154755,2
44347,154756,2
44348,154757,2
44349,154758,1
44350,154759,1
44351,154760,1
44352,154761,0
44353,154762,1
44354,154763,1
44355,154764,0
44356,154765,1
44357,154766,1
44358,154767,1
44359,154768,1
44360,154769,2
44361,154770,2
44362,154771,0
44363,154772,1
44364,154773,1
44365,154774,2
44366,154775,1
44367,154776,1
44368,154777,1
44369,154778,2
44370,154779,1
44371,154780,1
44372,154781,2
44373,154782,0
44374,154783,1
44375,154784,2
44376,154785,1
44377,154787,1
44378,154788,2
44379,154789,1
44380,154790,1
44381,154791,1
44382,154792,0
44383,154793,0
44384,154794,2
44385,154795,2
44386,154796,2
44387,154797,1
44388,154798,1
44389,154799,2
44390,154800,1
44391,154801,1
44392,154802,1
44393,154803,0
44394,154804,1
44395,154805,1
44396,154806,1
44397,154807,1
44398,154808,2
44399,154809,2
44400,154810,1
44401,154811,2
44402,154812,1
44403,154813,0
44404,154814,1
44405,154815,2
44406,154816,1
44407,154817,1
44408,154818,0
44409,154819,1
44410,154820,0
44411,154821,1
44412,154822,0
44413,154823,1
44414,154824,1
44415,154825,1
44416,154826,1
44417,154827,1
44418,154828,1
44419,154829,1
44420,154830,1
44421,154831,1
44422,154832,2
44423,154833,1
44424,154834,1
44425,154835,1
44426,154836,0
44427,154837,1
44428,154838,1
44429,154839,1
44430,154840,1
44431,154841,1
44432,154842,1
44433,154843,1
44434,154844,1
44435,154845,1
44436,154846,2
44437,154847,0
44438,154848,0
44439,154849,1
44440,154850,0
44441,154851,1
44442,155307,1
44443,155378,1
44444,155440,1
44445,155471,0
44446,155487,1
44447,155488,2
44448,155491,2
44449,155493,2
44450,155498,1
44451,155499,0
44452,155500,1
44453,155501,1
44454,155502,1
44455,155503,1
44456,155504,1
44457,155505,1
44458,155506,1
44459,155507,0
44460,155508,1
44461,155509,1
44462,155510,0
44463,155511,1
44464,155512,1
44465,155513,1
44466,155514,2
44467,155515,1
44468,155516,1
44469,155517,2
44470,155518,1
44471,155519,2
44472,155521,1
44473,155522,1
44474,155523,1
44475,155524,0
44476,155526,1
44477,155527,2
44478,155529,1
44479,155530,1
44480,155531,1
44481,155532,1
44482,155533,1
44483,155534,1
44484,155535,1
44485,155536,2
44486,155537,0
44487,155538,0
44488,155539,0
44489,155540,2
44490,155541,1
44491,155542,0
44492,155543,2
44493,155544,1
44494,155545,1
44495,155546,1
44496,155547,1
44497,155548,0
44498,155549,0
44499,155550,1
44500,155551,1
44501,155552,1
44502,155553,1
44503,155554,2
44504,155555,0
44505,155556,1
44506,155557,1
44507,155559,0
44508,155560,1
44509,155561,1
44510,155562,1
44511,155563,2
44512,155564,1
44513,155565,1
44514,155566,0
44515,155567,1
44516,155568,1
44517,155569,2
44518,155570,1
44519,155571,1
44520,155572,2
44521,155573,1
44522,155574,0
44523,155575,1
44524,155576,1
44525,155577,2
44526,155578,1
44527,155579,1
44528,155580,1
44529,155581,1
44530,155582,1
44531,155583,1
44532,155584,1
44533,155585,0
44534,155586,1
44535,155587,1
44536,155588,1
44537,155589,1
44538,155590,1
44539,155591,1
44540,155592,1
44541,155593,2
44542,155594,1
44543,155595,1
44544,155596,1
44545,155597,0
44546,155598,2
44547,155599,1
44548,155600,1
44549,155601,1
44550,155602,1
44551,155603,2
44552,155604,1
44553,155605,1
44554,155606,1
44555,155607,1
44556,155608,1
44557,155609,0
44558,155610,1
44559,155611,2
44560,155612,1
44561,155613,2
44562,155614,1
44563,155616,1
44564,155618,1
44565,155643,1
44566,155659,0
44567,155666,2
44568,155670,1
44569,155673,1
44570,155675,1
44571,155677,2
44572,155685,2
44573,155687,1
44574,155701,2
44575,155706,1
44576,155713,1
44577,155718,1
44578,155726,1
44579,155732,2
44580,155748,1
44581,155749,0
44582,155761,2
44583,155765,1
44584,155766,1
44585,155769,1
44586,155776,1
44587,155793,2
44588,155800,2
44589,155809,1
44590,155825,1
44591,155858,1
44592,155871,2
44593,155880,0
44594,155885,1
44595,155886,0
44596,155888,1
44597,155889,1
44598,155890,0
44599,155891,1
44600,155892,1
44601,155893,1
44602,155894,0
44603,155895,1
44604,155896,1
44605,155897,1
44606,155898,2
44607,155899,1
44608,155900,1
44609,155901,1
44610,155902,1
44611,155903,1
44612,155904,0
44613,155905,2
44614,155906,1
44615,155907,1
44616,155908,1
44617,155909,1
44618,155910,1
44619,155911,1
44620,155913,2
44621,155914,2
44622,155915,0
44623,155916,1
44624,155917,1
44625,155918,1
44626,155919,1
44627,155920,0
44628,155921,1
44629,155922,1
44630,155923,0
44631,155924,1
44632,155926,0
44633,155927,1
44634,155928,1
44635,155929,2
44636,155930,2
44637,155932,1
44638,155933,1
44639,155934,1
44640,155935,1
44641,155936,1
44642,155937,2
44643,155938,1
44644,155939,2
44645,155940,1
44646,155941,2
44647,155942,1
44648,155943,1
44649,155944,1
44650,155945,2
44651,155946,1
44652,155947,1
44653,155948,1
44654,155949,1
44655,155950,2
44656,155951,1
44657,155952,1
44658,155953,0
44659,155954,1
44660,155955,2
44661,155956,1
44662,155958,1
44663,155959,1
44664,155960,1
44665,155961,0
44666,155962,1
44667,155963,0
44668,155964,1
44669,155965,1
44670,155966,1
44671,155967,1
44672,155968,2
44673,155969,1
44674,155970,1
44675,155971,2
44676,155972,1
44677,155973,1
44678,155974,1
44679,155975,1
44680,155976,1
44681,155977,2
44682,155978,1
44683,155979,2
44684,155980,0
44685,155981,1
44686,155982,0
44687,155983,0
44688,155984,1
44689,155985,1
44690,155986,1
44691,155988,1
44692,155989,1
44693,155990,1
44694,155992,1
44695,155993,0
44696,155994,1
44697,155995,0
44698,155996,2
44699,155997,0
44700,155998,1
44701,155999,0
44702,156000,1
44703,156001,1
44704,156002,2
44705,156003,1
44706,156004,2
44707,156005,1
44708,156006,2
44709,156007,1
44710,156008,1
44711,156009,1
44712,156010,1
44713,156011,2
44714,156012,1
44715,156013,1
44716,156014,1
44717,156015,2
44718,156016,1
44719,156017,1
44720,156018,1
44721,156019,2
44722,156020,1
44723,156021,1
44724,156022,1
44725,156023,1
44726,156024,1
44727,156025,2
44728,156026,1
44729,156027,1
44730,156029,1
44731,156030,1
44732,156031,1
44733,156032,1
44734,156033,1
44735,156034,1
44736,156035,1
44737,156036,1
44738,156037,2
44739,156038,1
44740,156039,2
44741,156040,2
44742,156041,1
44743,156042,2
44744,156043,1
44745,156044,1
44746,156045,1
44747,156046,1
44748,156047,2
44749,156048,1
44750,156049,0
44751,156050,1
44752,156051,0
44753,156052,1
44754,156053,1
44755,156054,1
44756,156055,1
44757,156056,0
44758,156057,1
44759,156058,0
44760,156060,2
44761,156061,1
44762,156062,2
44763,156063,1
44764,156064,1
44765,156066,1
44766,156068,1
44767,156069,1
44768,156070,1
44769,156071,1
44770,156072,1
44771,156073,1
44772,156074,1
44773,156075,1
44774,156076,1
44775,156077,1
44776,156078,1
44777,156079,1
44778,156080,1
44779,156081,1
44780,156082,0
44781,156083,2
44782,156084,0
44783,156085,1
44784,156086,0
44785,156087,1
44786,156088,1
44787,156089,2
44788,156090,1
44789,156091,1
44790,156093,2
44791,156094,1
44792,156095,1
44793,156096,2
44794,156097,1
44795,156098,1
44796,156099,1
44797,156100,1
44798,156101,2
44799,156102,2
44800,156103,1
44801,156104,1
44802,156105,1
44803,156106,1
44804,156107,1
44805,156108,2
44806,156109,1
44807,156110,1
44808,156111,1
44809,156112,1
44810,156113,1
44811,156114,1
44812,156115,1
44813,156116,1
44814,156117,1
44815,156118,0
44816,156119,1
44817,156120,1
44818,156121,1
44819,156122,2
44820,156123,1
44821,156124,1
44822,156125,1
44823,156126,1
44824,156127,2
44825,156128,0
44826,156129,1
44827,156130,2
44828,156131,1
44829,156132,2
44830,156133,1
44831,156134,2
44832,156135,1
44833,156136,1
44834,156137,1
44835,156138,1
44836,156139,1
44837,156140,1
44838,156141,0
44839,156142,0
44840,156143,1
44841,156144,2
44842,156145,1
44843,156146,1
44844,156147,1
44845,156148,1
44846,156149,2
44847,156150,1
44848,156151,1
44849,156152,1
44850,156153,2
44851,156503,1
44852,156504,1
44853,156641,2
44854,156651,1
44855,156694,0
44856,156700,1
44857,156701,1
44858,156725,1
44859,156768,1
44860,156779,1
44861,156797,1
44862,156807,1
44863,156837,1
44864,156844,1
44865,156846,2
44866,156847,1
44867,156848,0
44868,156850,1
44869,156851,1
44870,156852,1
44871,156853,1
44872,156854,1
44873,156855,0
44874,156856,1
44875,156857,1
44876,156858,1
44877,156859,1
44878,156860,0
44879,156861,2
44880,156862,1
44881,156863,1
44882,156864,1
44883,156866,2
44884,156867,0
44885,156868,0
44886,156869,1
44887,156870,1
44888,156871,1
44889,156872,2
44890,156873,1
44891,156874,1
44892,156875,1
44893,156876,2
44894,156877,0
44895,156878,2
44896,156879,1
44897,156880,0
44898,156881,2
44899,156882,1
44900,156883,2
44901,156884,1
44902,156885,0
44903,156886,1
44904,156887,0
44905,156888,1
44906,156889,1
44907,156890,1
44908,156891,1
44909,156892,1
44910,156893,1
44911,156894,1
44912,156895,1
44913,156896,1
44914,156897,1
44915,156898,1
44916,156899,0
44917,156900,0
44918,156901,1
44919,156902,1
44920,156903,1
44921,156904,1
44922,156905,2
44923,156906,1
44924,156907,1
44925,156909,1
44926,156910,1
44927,156911,1
44928,156912,2
44929,156913,1
44930,156914,0
44931,156915,1
44932,156916,1
44933,156917,1
44934,156918,1
44935,156919,1
44936,156920,1
44937,156921,1
44938,156922,1
44939,156923,0
44940,156924,2
44941,156925,1
44942,156926,1
44943,156927,1
44944,156928,2
44945,156929,0
44946,156930,1
44947,156931,1
44948,156932,1
44949,156933,1
44950,156934,1
44951,156935,2
44952,156936,2
44953,156937,0
44954,156938,1
44955,156939,1
44956,156940,1
44957,156941,1
44958,156942,1
44959,156943,0
44960,156944,1
44961,156945,2
44962,156946,1
44963,156947,0
44964,156948,1
44965,156949,0
44966,156950,0
44967,156951,1
44968,156952,0
44969,156953,1
44970,156955,0
44971,156956,1
44972,156957,1
44973,156958,1
44974,156959,1
44975,156960,1
44976,156961,0
44977,156962,1
44978,156963,0
44979,156996,1
44980,156998,1
44981,157004,1
44982,157014,0
44983,157015,0
44984,157027,1
44985,157030,1
44986,157044,1
44987,157073,1
44988,157076,1
44989,157079,1
44990,157108,0
44991,157112,2
44992,157115,1
44993,157124,1
44994,157125,1
44995,157182,1
44996,157203,1
44997,157210,1
44998,157219,1
44999,157235,0
45000,157248,1
45001,157249,1
45002,157250,1
45003,157251,0
45004,157253,1
45005,157254,1
45006,157256,1
45007,157257,0
45008,157258,1
45009,157260,2
45010,157262,0
45011,157263,1
45012,157264,1
45013,157265,1
45014,157266,1
45015,157267,1
45016,157268,1
45017,157269,1
45018,157270,2
45019,157271,1
45020,157272,1
45021,157273,1
45022,157274,1
45023,157275,1
45024,157276,1
45025,157277,1
45026,157278,0
45027,157281,0
45028,157282,1
45029,157284,1
45030,157285,1
45031,157286,1
45032,157287,1
45033,157288,0
45034,157289,1
45035,157290,1
45036,157291,1
45037,157292,2
45038,157293,1
45039,157294,2
45040,157295,0
45041,157296,0
45042,157297,0
45043,157298,1
45044,157299,1
45045,157300,1
45046,157301,1
45047,157302,2
45048,157303,0
45049,157304,1
45050,157305,1
45051,157306,1
45052,157307,1
45053,157308,0
45054,157309,0
45055,157310,1
45056,157311,1
45057,157312,2
45058,157313,1
45059,157314,1
45060,157315,1
45061,157316,1
45062,157317,1
45063,157318,1
45064,157319,0
45065,157320,1
45066,157321,1
45067,157322,2
45068,157323,0
45069,157325,0
45070,157326,2
45071,157327,1
45072,157328,1
45073,157329,1
45074,157330,1
45075,157331,1
45076,157333,0
45077,157334,2
45078,157335,1
45079,157336,2
45080,157337,2
45081,157338,1
45082,157339,1
45083,157340,2
45084,157341,0
45085,157342,2
45086,157343,1
45087,157344,1
45088,157345,0
45089,157346,0
45090,157347,1
45091,157348,1
45092,157349,1
45093,157350,1
45094,157351,1
45095,157352,1
45096,157353,1
45097,157354,1
45098,157355,1
45099,157356,1
45100,157357,1
45101,157358,1
45102,157359,2
45103,157360,1
45104,157361,1
45105,157362,0
45106,157363,1
45107,157364,0
45108,157365,1
45109,157366,1
45110,157367,2
45111,157368,1
45112,157369,1
45113,157370,1
45114,157371,0
45115,157372,1
45116,157373,1
45117,157374,1
45118,157375,1
45119,157376,2
45120,157377,1
45121,157378,1
45122,157379,1
45123,157380,1
45124,157381,2
45125,157382,1
45126,157383,0
45127,157384,0
45128,157385,1
45129,157386,2
45130,157387,1
45131,157388,1
45132,157389,1
45133,157390,2
45134,157391,0
45135,157392,1
45136,157393,1
45137,157394,1
45138,157395,1
45139,157396,2
45140,157397,1
45141,157398,0
45142,157399,2
45143,157400,1
45144,157402,1
45145,157403,2
45146,157404,0
45147,157405,0
45148,157406,0
45149,157407,0
45150,157408,1
45151,157409,2
45152,157410,1
45153,157411,2
45154,157412,2
45155,157413,2
45156,157414,1
45157,157415,1
45158,157416,0
45159,157417,1
45160,157418,1
45161,157419,2
45162,157420,1
45163,157421,1
45164,157422,1
45165,157423,1
45166,157424,1
45167,157425,1
45168,157426,2
45169,157427,1
45170,157428,1
45171,157429,0
45172,157430,1
45173,157431,0
45174,157432,0
45175,157433,1
45176,157434,1
45177,157435,2
45178,157436,2
45179,157437,1
45180,157438,1
45181,157439,1
45182,157440,1
45183,157441,1
45184,157442,2
45185,157443,1
45186,157444,1
45187,157445,2
45188,157446,0
45189,157447,0
45190,157448,1
45191,157449,1
45192,157450,1
45193,157451,2
45194,157452,1
45195,157453,1
45196,157454,1
45197,157455,0
45198,157456,1
45199,157457,1
45200,157458,1
45201,157459,1
45202,157460,1
45203,157461,0
45204,157462,1
45205,157463,1
45206,157464,1
45207,157465,2
45208,157466,1
45209,157467,1
45210,157468,1
45211,157469,2
45212,157470,1
45213,157471,1
45214,157472,1
45215,157473,1
45216,157474,1
45217,157475,1
45218,157476,0
45219,157477,1
45220,157478,1
45221,157479,2
45222,157480,1
45223,157481,0
45224,157482,1
45225,157483,0
45226,157484,1
45227,157485,1
45228,157486,1
45229,157487,1
45230,157488,1
45231,157489,1
45232,157490,1
45233,157491,1
45234,157492,2
45235,157493,0
45236,157494,1
45237,157495,2
45238,157496,1
45239,157497,0
45240,157498,1
45241,157499,1
45242,157500,1
45243,157502,1
45244,157503,1
45245,157504,1
45246,157505,0
45247,157951,1
45248,157992,2
45249,158017,1
45250,158072,1
45251,158121,1
45252,158141,0
45253,158157,1
45254,158171,1
45255,158181,2
45256,158185,0
45257,158186,1
45258,158187,1
45259,158189,1
45260,158190,2
45261,158192,1
45262,158194,1
45263,158195,1
45264,158196,1
45265,158197,1
45266,158198,2
45267,158199,1
45268,158200,0
45269,158201,0
45270,158202,1
45271,158203,1
45272,158204,1
45273,158205,0
45274,158207,1
45275,158208,1
45276,158209,0
45277,158210,1
45278,158211,2
45279,158212,1
45280,158213,0
45281,158214,0
45282,158215,1
45283,158216,0
45284,158217,1
45285,158218,1
45286,158219,0
45287,158220,2
45288,158221,1
45289,158222,0
45290,158223,1
45291,158224,2
45292,158225,1
45293,158226,0
45294,158228,0
45295,158229,1
45296,158230,1
45297,158232,1
45298,158233,1
45299,158237,1
45300,158238,1
45301,158239,1
45302,158240,1
45303,158241,1
45304,158242,1
45305,158243,1
45306,158244,1
45307,158245,1
45308,158246,2
45309,158247,1
45310,158248,1
45311,158249,0
45312,158250,1
45313,158251,1
45314,158252,1
45315,158253,0
45316,158254,1
45317,158255,1
45318,158256,0
45319,158257,1
45320,158258,0
45321,158259,2
45322,158260,1
45323,158261,2
45324,158262,1
45325,158263,1
45326,158264,1
45327,158265,1
45328,158266,2
45329,158267,1
45330,158268,1
45331,158269,1
45332,158270,1
45333,158272,1
45334,158273,1
45335,158274,1
45336,158275,1
45337,158276,0
45338,158277,1
45339,158278,1
45340,158279,0
45341,158280,1
45342,158281,2
45343,158282,1
45344,158283,1
45345,158284,1
45346,158285,0
45347,158294,2
45348,158296,0
45349,158301,1
45350,158317,1
45351,158326,0
45352,158331,1
45353,158335,2
45354,158338,1
45355,158339,1
45356,158364,1
45357,158402,2
45358,158427,1
45359,158428,1
45360,158438,1
45361,158441,1
45362,158459,1
45363,158488,1
45364,158502,1
45365,158513,1
45366,158518,1
45367,158521,0
45368,158529,0
45369,158544,1
45370,158547,0
45371,158555,0
45372,158563,2
45373,158575,0
45374,158592,2
45375,158593,1
45376,158594,2
45377,158595,1
45378,158596,1
45379,158597,1
45380,158598,1
45381,158599,1
45382,158601,1
45383,158603,1
45384,158604,2
45385,158606,1
45386,158607,1
45387,158608,1
45388,158609,1
45389,158610,2
45390,158611,1
45391,158613,1
45392,158614,1
45393,158615,0
45394,158616,1
45395,158617,0
45396,158618,1
45397,158619,1
45398,158620,1
45399,158621,0
45400,158623,2
45401,158624,1
45402,158625,1
45403,158627,1
45404,158628,1
45405,158629,1
45406,158630,2
45407,158631,0
45408,158632,2
45409,158633,1
45410,158634,1
45411,158635,0
45412,158636,1
45413,158637,0
45414,158638,1
45415,158639,0
45416,158640,1
45417,158641,1
45418,158642,2
45419,158643,0
45420,158644,0
45421,158646,1
45422,158647,0
45423,158648,1
45424,158649,1
45425,158650,0
45426,158651,1
45427,158652,2
45428,158653,1
45429,158654,1
45430,158655,1
45431,158656,1
45432,158657,1
45433,158658,1
45434,158659,0
45435,158661,1
45436,158662,1
45437,158663,2
45438,158664,1
45439,158665,1
45440,158666,1
45441,158667,1
45442,158668,0
45443,158669,1
45444,158670,1
45445,158671,1
45446,158672,0
45447,158673,1
45448,158674,1
45449,158675,1
45450,158676,1
45451,158677,1
45452,158678,2
45453,158679,1
45454,158680,1
45455,158681,1
45456,158682,1
45457,158683,1
45458,158684,1
45459,158685,1
45460,158686,2
45461,158687,1
45462,158688,2
45463,158689,0
45464,158690,1
45465,158691,1
45466,158692,1
45467,158693,1
45468,158694,1
45469,158695,2
45470,158696,1
45471,158697,1
45472,158698,2
45473,158699,1
45474,158700,0
45475,158701,2
45476,158702,2
45477,158703,1
45478,158704,1
45479,158705,1
45480,158706,1
45481,158707,0
45482,158708,1
45483,158709,1
45484,158710,1
45485,158711,2
45486,158712,1
45487,158713,1
45488,158714,1
45489,158715,1
45490,158716,2
45491,158717,0
45492,158718,2
45493,158719,1
45494,158720,1
45495,158721,2
45496,158722,0
45497,158723,1
45498,158724,1
45499,158725,2
45500,158726,1
45501,158727,2
45502,158728,2
45503,158729,1
45504,158730,1
45505,158731,1
45506,158732,1
45507,158733,1
45508,158734,1
45509,158735,1
45510,158736,0
